country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","31-03-2025 00:00:00",12.920984,77.584908,PM10,81,121,96
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","31-03-2025 00:00:00",13.428828,77.731418,NO2,17,25,20
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","31-03-2025 00:00:00",13.428828,77.731418,SO2,22,101,36
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","31-03-2025 00:00:00",13.428828,77.731418,OZONE,24,24,24
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","31-03-2025 00:00:00",13.328028,75.797056,OZONE,21,30,22
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-03-2025 00:00:00",15.459706,75.008381,NH3,4,6,5
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-03-2025 00:00:00",15.459706,75.008381,CO,10,94,42
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-03-2025 00:00:00",15.459706,75.008381,OZONE,6,42,27
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","31-03-2025 00:00:00",15.411456,75.638133,NH3,1,4,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-03-2025 00:00:00",17.336318,76.847397,PM10,27,60,43
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","31-03-2025 00:00:00",17.336318,76.847397,NO2,10,18,14
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","31-03-2025 00:00:00",15.347630,76.181767,PM2.5,23,93,52
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","31-03-2025 00:00:00",14.475800,75.905200,NO2,11,14,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","31-03-2025 00:00:00",14.475800,75.905200,OZONE,18,20,19
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","31-03-2025 00:00:00",15.459706,75.008381,NO2,20,25,22
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","31-03-2025 00:00:00",13.003872,77.664217,NO2,15,19,16
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","31-03-2025 00:00:00",13.0270199,77.494094,NO2,15,23,19
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","31-03-2025 00:00:00",13.0270199,77.494094,NH3,4,5,5
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","31-03-2025 00:00:00",12.990328,77.5431385,CO,16,60,33
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","31-03-2025 00:00:00",12.917348,77.622813,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","31-03-2025 00:00:00",12.917348,77.622813,NO2,NA,NA,NA
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","31-03-2025 00:00:00",17.321993,76.822628,PM10,44,142,87
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","31-03-2025 00:00:00",17.321993,76.822628,NO2,12,12,12
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","31-03-2025 00:00:00",12.415911,75.735050,OZONE,3,6,5
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","31-03-2025 00:00:00",8.563700,76.886500,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","31-03-2025 00:00:00",8.563700,76.886500,CO,18,30,21
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","31-03-2025 00:00:00",8.5149093,76.9435879,NO2,5,10,8
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","31-03-2025 00:00:00",10.532400,76.215900,NO2,7,8,7
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","31-03-2025 00:00:00",23.264759,77.381568,PM10,60,127,86
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","31-03-2025 00:00:00",23.264759,77.381568,SO2,6,12,8
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","31-03-2025 00:00:00",12.21041,76.37376,NH3,3,7,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","31-03-2025 00:00:00",12.21041,76.37376,SO2,1,14,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","31-03-2025 00:00:00",13.940000,75.555917,NH3,3,3,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","31-03-2025 00:00:00",13.940000,75.555917,CO,17,34,25
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","31-03-2025 00:00:00",13.940000,75.555917,OZONE,14,95,61
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","31-03-2025 00:00:00",13.377516,77.099072,NO2,18,18,18
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","31-03-2025 00:00:00",26.200388,78.147714,SO2,8,24,13
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","31-03-2025 00:00:00",26.200388,78.147714,OZONE,1,143,77
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","31-03-2025 00:00:00",22.7289,75.8076,PM2.5,28,94,53
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-03-2025 00:00:00",23.210494,77.425409,PM10,65,216,107
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-03-2025 00:00:00",23.210494,77.425409,NH3,2,23,5
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","31-03-2025 00:00:00",23.210494,77.425409,CO,11,63,35
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","31-03-2025 00:00:00",26.259242,78.216432,CO,34,106,54
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","31-03-2025 00:00:00",23.81748678,79.446246,CO,20,26,22
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","31-03-2025 00:00:00",22.9682591,76.064118,CO,10,53,32
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","31-03-2025 00:00:00",16.7602,77.1428,PM2.5,58,88,71
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","31-03-2025 00:00:00",12.889250,74.853000,CO,24,34,29
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","31-03-2025 00:00:00",23.50016,80.23284,PM2.5,4,156,46
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","31-03-2025 00:00:00",24.2613009,80.7231783,PM10,4,68,33
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","31-03-2025 00:00:00",23.108440,77.511428,PM2.5,24,131,58
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","31-03-2025 00:00:00",23.108440,77.511428,CO,34,106,61
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","31-03-2025 00:00:00",22.624758,75.675238,CO,12,52,32
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","31-03-2025 00:00:00",23.163174,79.973061,PM2.5,12,70,38
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","31-03-2025 00:00:00",23.163174,79.973061,CO,8,32,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","31-03-2025 00:00:00",23.142888,79.916147,NH3,2,3,3
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-03-2025 00:00:00",23.168606,79.932247,NO2,21,98,44
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","31-03-2025 00:00:00",23.168606,79.932247,CO,18,117,70
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","31-03-2025 00:00:00",22.4310,75.5213,OZONE,10,146,58
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","31-03-2025 00:00:00",22.6780,75.8559,NO2,42,75,56
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","31-03-2025 00:00:00",22.76726,75.88710,PM10,NA,NA,NA
India,"Madhya Pradesh",Indore,"Vijay Nagar Scheme-78, Indore - Glenmark","31-03-2025 00:00:00",22.76726,75.88710,NO2,NA,NA,NA
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","31-03-2025 00:00:00",20.9402359,77.7895248,PM2.5,64,104,82
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","31-03-2025 00:00:00",20.939198,77.765701,PM10,97,146,110
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","31-03-2025 00:00:00",20.939198,77.765701,SO2,17,80,38
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","31-03-2025 00:00:00",23.331731,75.045981,SO2,14,32,17
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","31-03-2025 00:00:00",23.838586,78.759431,PM10,17,129,55
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","31-03-2025 00:00:00",23.838586,78.759431,CO,20,101,89
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","31-03-2025 00:00:00",23.8640158,78.80289321,SO2,27,33,30
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","31-03-2025 00:00:00","23.182719 ","75.768218 ",NH3,2,3,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","31-03-2025 00:00:00",19.309073,73.057223,OZONE,17,147,79
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-03-2025 00:00:00",19.786089,72.757971,PM2.5,65,148,95
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-03-2025 00:00:00",19.10122,74.73339,CO,30,120,77
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","31-03-2025 00:00:00",19.10122,74.73339,OZONE,24,240,173
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","31-03-2025 00:00:00",19.863756,75.321188,OZONE,12,132,43
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-03-2025 00:00:00",18.1023399,73.4783687,SO2,7,118,25
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","31-03-2025 00:00:00",18.1023399,73.4783687,CO,1,34,7
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","31-03-2025 00:00:00",20.555712,74.529236,NH3,9,10,10
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","31-03-2025 00:00:00",20.555712,74.529236,OZONE,17,155,109
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","31-03-2025 00:00:00",19.065931,72.862131,PM10,138,245,168
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","31-03-2025 00:00:00",19.065931,72.862131,SO2,2,10,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","31-03-2025 00:00:00",19.23241,72.86895,NO2,56,141,90
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","31-03-2025 00:00:00",19.2243333,72.8658113,PM10,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","31-03-2025 00:00:00",19.25292,73.142019,CO,8,20,12
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","31-03-2025 00:00:00",19.192056,72.9585188,OZONE,17,27,25
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","31-03-2025 00:00:00",16.6870449,74.2505872,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","31-03-2025 00:00:00",16.7143745,74.2426398,NO2,5,21,9
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","31-03-2025 00:00:00",16.7143745,74.2426398,SO2,1,4,1
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","31-03-2025 00:00:00",16.7143745,74.2426398,CO,10,23,14
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","31-03-2025 00:00:00",18.39963,76.57452,PM2.5,97,239,152
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-03-2025 00:00:00",19.786089,72.757971,PM10,107,145,123
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","31-03-2025 00:00:00",19.786089,72.757971,NH3,NA,NA,NA
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","31-03-2025 00:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","31-03-2025 00:00:00",19.9775302,79.2337086,NH3,1,1,1
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","31-03-2025 00:00:00",19.9775302,79.2337086,CO,4,18,10
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","31-03-2025 00:00:00",19.9775302,79.2337086,OZONE,7,199,111
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-03-2025 00:00:00",19.11074,72.86084,PM2.5,57,172,103
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-03-2025 00:00:00",19.11074,72.86084,SO2,1,25,10
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","31-03-2025 00:00:00",19.11074,72.86084,CO,2,38,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","31-03-2025 00:00:00",19.0364585,72.8954371,PM10,83,159,130
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","31-03-2025 00:00:00",19.0364585,72.8954371,NH3,9,15,11
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","31-03-2025 00:00:00",19.0632143,72.8456324,PM10,81,186,127
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","31-03-2025 00:00:00",19.0632143,72.8456324,OZONE,2,301,136
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","31-03-2025 00:00:00",19.1653323,72.922099,SO2,6,32,16
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","31-03-2025 00:00:00",19.0863,72.8888,CO,8,23,10
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","31-03-2025 00:00:00",19.04946,72.9230,NO2,28,105,46
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","31-03-2025 00:00:00",19.205800,72.868200,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-03-2025 00:00:00",19.215859,72.831718,PM10,99,99,99
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","31-03-2025 00:00:00",19.215859,72.831718,CO,29,29,29
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","31-03-2025 00:00:00",19.0364585,72.8954371,OZONE,15,165,104
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","31-03-2025 00:00:00",19.10078,72.87462,NO2,31,55,36
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","31-03-2025 00:00:00",18.910000,72.820000,PM10,27,105,72
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","31-03-2025 00:00:00",21.001264,75.565602,NO2,16,48,21
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","31-03-2025 00:00:00",21.001264,75.565602,SO2,3,72,26
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","31-03-2025 00:00:00",19.854616,75.905894,PM10,50,218,100
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","31-03-2025 00:00:00",18.9767,72.8380,PM10,55,110,85
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","31-03-2025 00:00:00",19.19709,72.82204,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","31-03-2025 00:00:00",19.19709,72.82204,SO2,4,22,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","31-03-2025 00:00:00",18.96702,72.84214,PM10,77,132,111
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","31-03-2025 00:00:00",19.1878657,72.8304069,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","31-03-2025 00:00:00",19.1878657,72.8304069,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","31-03-2025 00:00:00",19.1878657,72.8304069,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","31-03-2025 00:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","31-03-2025 00:00:00",19.1750,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","31-03-2025 00:00:00",18.897756,72.813320,PM2.5,23,77,48
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","31-03-2025 00:00:00",18.897756,72.813320,PM10,85,124,107
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","31-03-2025 00:00:00",19.10861,72.83622,PM10,63,158,104
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","31-03-2025 00:00:00",21.14472,79.107595,OZONE,14,68,38
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","31-03-2025 00:00:00",21.152875,79.0517531,CO,14,102,48
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","31-03-2025 00:00:00",20.021503,73.813844,OZONE,6,91,72
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","31-03-2025 00:00:00",19.9591346,73.7788008,PM2.5,92,177,118
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","31-03-2025 00:00:00",19.000084,72.856730,CO,12,48,29
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","31-03-2025 00:00:00",19.060498,72.923356,CO,8,90,29
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","31-03-2025 00:00:00",18.897756,72.813320,NH3,3,5,4
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.1135051,73.008978,NO2,84,86,85
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","31-03-2025 00:00:00",20.0073285,73.7762427,SO2,5,54,15
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","31-03-2025 00:00:00",21.143383,79.048912,NO2,12,110,32
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","31-03-2025 00:00:00",21.143383,79.048912,CO,16,82,44
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","31-03-2025 00:00:00",19.26777,72.97182,SO2,5,23,14
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","31-03-2025 00:00:00",19.222279,72.957979,PM2.5,63,130,85
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","31-03-2025 00:00:00",19.222279,72.957979,PM10,93,124,108
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","31-03-2025 00:00:00",19.235581,73.159121,PM2.5,62,304,161
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","31-03-2025 00:00:00",19.235581,73.159121,SO2,26,107,51
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","31-03-2025 00:00:00",19.235581,73.159121,OZONE,2,173,78
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","31-03-2025 00:00:00",19.4458210,72.7988231,NH3,1,2,1
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","31-03-2025 00:00:00",19.4458210,72.7988231,CO,22,139,61
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","31-03-2025 00:00:00",19.4458210,72.7988231,OZONE,2,193,122
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","31-03-2025 00:00:00",19.265594,76.761463,SO2,25,59,33
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","31-03-2025 00:00:00",19.265594,76.761463,OZONE,34,137,80
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.63673,73.82487,PM10,93,147,107
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.63673,73.82487,SO2,2,43,20
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.59051,73.77946,PM10,62,176,103
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.59051,73.77946,NH3,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.0575752,73.0151367,PM10,139,200,165
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.0575752,73.0151367,NO2,32,96,60
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.02579,73.10297,PM10,81,265,121
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.02579,73.10297,SO2,4,31,13
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","31-03-2025 00:00:00",19.02579,73.10297,CO,13,35,17
India,Maharashtra,Pune,"Bhosari, Pune - IITM","31-03-2025 00:00:00",18.640051,73.848956,NO2,16,88,44
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","31-03-2025 00:00:00",18.605770,73.749976,CO,66,132,85
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","31-03-2025 00:00:00",18.605770,73.749976,OZONE,1,156,110
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","31-03-2025 00:00:00",18.501793,73.927532,PM2.5,62,151,97
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","31-03-2025 00:00:00",18.501793,73.927532,PM10,77,166,121
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","31-03-2025 00:00:00",17.65439,75.90649,CO,24,94,33
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","31-03-2025 00:00:00",19.26777,72.97182,NH3,5,14,9
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","31-03-2025 00:00:00",18.5011743,73.8165527,SO2,18,24,21
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","31-03-2025 00:00:00",18.5011743,73.8165527,CO,44,56,56
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","31-03-2025 00:00:00",18.5011743,73.8165527,OZONE,35,45,45
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","31-03-2025 00:00:00",18.547056,73.826908,OZONE,35,157,118
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","31-03-2025 00:00:00",18.616318,73.765797,PM2.5,66,124,84
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","31-03-2025 00:00:00",18.536457,73.805454,PM2.5,35,99,61
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","31-03-2025 00:00:00",21.869985,85.167016,NH3,1,9,4
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","31-03-2025 00:00:00",21.869985,85.167016,SO2,35,42,37
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","31-03-2025 00:00:00",21.869985,85.167016,OZONE,35,52,41
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","31-03-2025 00:00:00",11.9309,79.8027,PM2.5,28,95,52
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","31-03-2025 00:00:00",11.9309,79.8027,NH3,3,4,4
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","31-03-2025 00:00:00",11.9309,79.8027,SO2,5,12,9
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","31-03-2025 00:00:00",11.9309,79.8027,CO,12,43,17
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","31-03-2025 00:00:00",31.620000,74.876512,PM2.5,32,139,78
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","31-03-2025 00:00:00",30.233011,74.907758,PM10,10,42,23
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","31-03-2025 00:00:00",21.8004996,83.8396977,SO2,9,9,9
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","31-03-2025 00:00:00",20.94185,86.11510,CO,31,43,35
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","31-03-2025 00:00:00","20.48891     ","85.84768     ",PM2.5,33,53,44
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","31-03-2025 00:00:00","20.48891     ","85.84768     ",PM10,66,105,88
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","31-03-2025 00:00:00","20.48891     ","85.84768     ",SO2,3,6,4
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","31-03-2025 00:00:00","20.48891     ","85.84768     ",CO,94,101,101
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","31-03-2025 00:00:00",21.847279,85.416905,SO2,8,10,9
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB","31-03-2025 00:00:00",24.8207389,93.9423085,NO2,7,8,8
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","31-03-2025 00:00:00",25.5803419,91.8942571,NH3,10,15,13
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","31-03-2025 00:00:00",23.7176342,92.7192841,PM2.5,17,42,27
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","31-03-2025 00:00:00",23.7176342,92.7192841,PM10,93,131,109
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","31-03-2025 00:00:00",21.606865,85.510538,CO,16,36,24
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","31-03-2025 00:00:00",20.9360711,85.1707021,PM2.5,5,220,78
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","31-03-2025 00:00:00",20.9360711,85.1707021,PM10,40,110,74
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","31-03-2025 00:00:00",21.869985,85.167016,PM2.5,137,306,215
